RandOrder,ID,Question,Order,Condition,Topic,Value,分類後
2162,12,Q24,B,1,この孤独は,深い夜のようだ,名詞直喩
2163,57,Q24,A,1,この孤独は,心細い,字義
2164,19,Q24,B,1,この孤独は,ひとりぼっち,字義
2165,36,Q24,B,2,この孤独は,他に頼るものもなく、苦しい,字義
2166,5,Q24,A,1,この孤独は,悲しい,字義
2167,58,Q24,B,2,この孤独は,その孤独のみそこに存在し、耐えられない,その他隠喩
2168,15,Q24,A,3,この孤独は,荒れ地のようだ,名詞直喩
2169,108,Q24,B,3,この孤独は,無人島にいるようだ,その他直喩
2170,44,Q24,B,2,この孤独は,虚無だ,字義
2171,3,Q24,B,1,この孤独は,暗闇だ,名詞隠喩
2172,89,Q24,A,2,この孤独は,耐えがたい,字義
2173,87,Q24,B,2,この孤独は,救いようがない,字義
2174,67,Q24,A,1,この孤独は,耐え難い,字義
2175,1,Q24,B,2,この孤独は,無限だ,字義
2176,68,Q24,A,1,この孤独は,心を凍えさせる。,その他隠喩
2177,63,Q24,B,2,この孤独は,退屈だ,字義
2178,133,Q24,B,3,この孤独は,周囲に何もなく、苦しく、悲しい,字義
2179,73,Q24,A,3,この孤独は,監獄のようだ,名詞直喩
2180,92,Q24,B,3,この孤独は,大海原の舟,名詞隠喩
2181,41,Q24,B,2,この孤独は,牢獄のようだ,名詞直喩
2182,31,Q24,B,1,この孤独は,虚無だ,字義
2183,93,Q24,A,1,この孤独は,物悲しい,字義
2184,104,Q24,A,1,この孤独は,気になる,字義
2185,11,Q24,A,2,この孤独は,かなり厳しい,字義
2186,20,Q24,B,1,この孤独は,孤立状態にある,字義
2187,91,Q24,B,1,この孤独は,静寂につつまれている,字義
2188,90,Q24,A,3,この孤独は,暗闇である,名詞隠喩
2189,116,Q24,A,2,この孤独は,悲しい,字義
2190,51,Q24,A,1,この孤独は,冷たい,その他隠喩
2191,47,Q24,B,2,この孤独は,皆無で、キツイ,字義
2192,88,Q24,B,1,この孤独は,無の状態だ,字義
2193,18,Q24,A,2,この孤独は,耐えがたい,字義
2194,48,Q24,A,3,この孤独は,空虚で寂しい,字義
2195,136,Q24,B,3,この孤独は,簡素で苦しく心細い,字義
2196,65,Q24,A,1,この孤独は,強い,字義
2197,38,Q24,A,1,この孤独は,侘しい,字義
2198,28,Q24,A,3,この孤独は,空虚だ,字義
2199,101,Q24,B,3,この孤独は,虚しい,字義
2200,33,Q24,A,2,この孤独は,心憂い,字義
2201,59,Q24,B,3,この孤独は,空っぽで、苦しくて、悲しい,字義
2202,71,Q24,A,2,この孤独は,心苦しい,字義
2203,55,Q24,A,3,この孤独は,監獄だ,名詞隠喩
2204,61,Q24,A,3,この孤独は,世界中から拒絶されたような苦しみだ,その他直喩
2205,40,Q24,A,3,この孤独は,檻のようだ,名詞直喩
2206,103,Q24,A,1,この孤独は,侘しい,字義
2207,52,Q24,B,1,この孤独は,牢獄だ,名詞隠喩
2208,74,Q24,B,2,この孤独は,空虚で、耐え難い,字義
2209,4,Q24,A,3,この孤独は,荒涼の大地のようだ,名詞直喩
2210,85,Q24,B,3,この孤独は,虚しい,字義
2211,27,Q24,B,3,この孤独は,牢獄のようだ,名詞直喩
2212,111,Q24,A,2,この孤独は,わびしく、苦しい,字義
2213,99,Q24,A,2,この孤独は,耐え難い,字義
2214,135,Q24,B,3,この孤独は,暗くて寒い,その他隠喩
2215,107,Q24,A,3,この孤独は,心細く、しんどく、一人きりだ,字義
2216,6,Q24,B,3,この孤独は,無人島のように何もなく切ない,その他直喩
2217,100,Q24,A,1,この孤独は,わびしい,字義
2218,45,Q24,B,2,この孤独は,穴の中に落ちたような閉塞感がある,その他直喩
2219,14,Q24,B,1,この孤独は,真空だ,名詞隠喩
2220,23,Q24,A,2,この孤独は,冷たく、悲しい,その他隠喩
2221,97,Q24,A,2,この孤独は,苦しくて耐え難い,字義
2222,49,Q24,B,1,この孤独は,無である,字義
2223,13,Q24,B,2,この孤独は,白の世界,名詞隠喩
2224,24,Q24,A,2,この孤独は,冬の海のようだ,名詞直喩
2225,30,Q24,B,1,この孤独は,無だ,字義
2226,56,Q24,A,2,この孤独は,くすんだグレーのようだ,名詞直喩
2227,64,Q24,A,3,この孤独は,耐えがたい,字義
2228,29,Q24,A,1,この孤独は,冬のようだ,名詞直喩
2229,46,Q24,A,3,この孤独は,荒野のようだ,名詞直喩
2230,21,Q24,A,1,この孤独は,悲しい,字義
2231,83,Q24,A,3,この孤独は,闇のようだ,名詞直喩
2232,62,Q24,B,2,この孤独は,虚無感であり、苦しい,字義
2233,53,Q24,B,3,この孤独は,荒野のようだ,名詞直喩
2234,34,Q24,A,1,この孤独は,静かだ。,字義
2235,35,Q24,B,3,この孤独は,虚無感がある。,字義
2236,80,Q24,A,3,この孤独は,世界にたった1人だけ取り残されたみたいだ,その他直喩
2237,2,Q24,B,2,この孤独は,寂しい,字義
2238,124,Q24,B,3,この孤独は,夜の海のようだ,名詞直喩
2239,76,Q24,B,3,この孤独は,ポツンと一人で、きつく、取り残されたようで悲しい,字義
2240,79,Q24,B,1,この孤独は,宇宙空間にいるかのようだ,その他直喩
2241,42,Q24,A,2,この孤独は,孤独で苦しい,字義
2242,84,Q24,B,2,この孤独は,寂しい,字義
2243,102,Q24,B,3,この孤独は,深海の中で誰もおらず泣くことしかできない,その他隠喩
2244,32,Q24,B,1,この孤独は,ポツン、という音がきこえる,字義
2245,60,Q24,A,2,この孤独は,耐えがたいものだ,字義
2246,69,Q24,B,2,この孤独は,真冬日だ,名詞隠喩
2247,95,Q24,A,3,この孤独は,孤島のようだ,名詞直喩
2248,113,Q24,B,1,この孤独は,無である,字義
2249,75,Q24,A,2,この孤独は,単独登頂だ,名詞隠喩
2250,98,Q24,B,1,この孤独は,本当に一人ぼっちのようだ。,その他直喩
2251,89,Q25,A,2,彼女の恋愛は,情熱的だ,字義
2252,34,Q25,A,1,彼女の恋愛は,燃え上がる。,その他隠喩
2253,30,Q25,B,1,彼女の恋愛は,ビター,その他隠喩
2254,116,Q25,A,2,彼女の恋愛は,先が長い,字義
2255,17,Q25,B,2,彼女の恋愛は,辛いが愛情は絶えない,字義
2256,83,Q25,A,3,彼女の恋愛は,熱した鉄のようだ,名詞直喩
2257,60,Q25,A,2,彼女の恋愛は,マグマのようだ,名詞直喩
2258,93,Q25,A,1,彼女の恋愛は,エンジンのようだ,名詞直喩
2259,103,Q25,A,1,彼女の恋愛は,情熱的だ,字義
2260,2,Q25,B,2,彼女の恋愛は,つまらない,字義
2261,90,Q25,A,3,彼女の恋愛は,胸が狂おしい,その他隠喩
2262,41,Q25,B,2,彼女の恋愛は,麻薬のようだ,名詞直喩
2263,12,Q25,B,1,彼女の恋愛は,八方ふさがりだ,その他隠喩
2264,20,Q25,B,1,彼女の恋愛は,心を締め付ける,その他隠喩
2265,44,Q25,B,2,彼女の恋愛は,依存している,字義
2266,27,Q25,B,3,彼女の恋愛は,ドラマティックだ,字義
2267,10,Q25,B,2,彼女の恋愛は,魅力的だ,字義
2268,56,Q25,A,2,彼女の恋愛は,炎のようだ,名詞直喩
2269,19,Q25,B,1,彼女の恋愛は,悩ましい,字義
2270,78,Q25,A,1,彼女の恋愛は,マグマのようだ,名詞直喩
2271,3,Q25,B,1,彼女の恋愛は,胸がつぶれるようだ,その他直喩
2272,45,Q25,B,2,彼女の恋愛は,炎で焼かれ、消えることはない,その他隠喩
2273,6,Q25,B,3,彼女の恋愛は,情熱的である,字義
2274,46,Q25,A,3,彼女の恋愛は,サウナのようだ,名詞直喩
2275,72,Q25,A,3,彼女の恋愛は,高熱に侵されたように心を蝕む。,その他隠喩
2276,136,Q25,B,3,彼女の恋愛は,凍えることなく火山のようで切ない,その他直喩
2277,37,Q25,B,1,彼女の恋愛は,うまくいっていない,字義
2278,29,Q25,A,1,彼女の恋愛は,カイロのようだ,名詞直喩
2279,91,Q25,B,1,彼女の恋愛は,胸が張り裂けそうだ,その他直喩
2280,28,Q25,A,3,彼女の恋愛は,炎のように燃え上がり消えない,その他直喩
2281,80,Q25,A,3,彼女の恋愛は,燃え上がり、火は消えずに燃え広がり続ける,その他隠喩
2282,1,Q25,B,2,彼女の恋愛は,情熱的だ,字義
2283,108,Q25,B,3,彼女の恋愛は,熱すぎるミルクティーのようだ,名詞直喩
2284,43,Q25,A,3,彼女の恋愛は,マグマのようだ,名詞直喩
2285,101,Q25,B,3,彼女の恋愛は,情熱的だ,字義
2286,36,Q25,B,2,彼女の恋愛は,辛く、冷えない,その他隠喩
2287,23,Q25,A,2,彼女の恋愛は,鉄のようだ,名詞直喩
2288,79,Q25,B,1,彼女の恋愛は,つらい,字義
2289,96,Q25,A,1,彼女の恋愛は,彼女自身を盲目にする,その他隠喩
2290,97,Q25,A,2,彼女の恋愛は,ずっと燃え上がっている,その他隠喩
2291,124,Q25,B,3,彼女の恋愛は,炎のように燃え続ける,その他直喩
2292,50,Q25,B,3,彼女の恋愛は,走り続け、保ち、エネルギーをもつ,その他隠喩
2293,133,Q25,B,3,彼女の恋愛は,辛く、静かに、夢中になる,字義
2294,4,Q25,A,3,彼女の恋愛は,熱湯のようだ,名詞直喩
2295,81,Q25,A,2,彼女の恋愛は,燃え上がり、そのまま維持する,その他隠喩
2296,53,Q25,B,3,彼女の恋愛は,燃え上がる,その他隠喩
2297,71,Q25,A,2,彼女の恋愛は,情熱的だ,字義
2298,63,Q25,B,2,彼女の恋愛は,受験のようだ,名詞直喩
2299,98,Q25,B,1,彼女の恋愛は,幸せが少ない。,字義
2300,58,Q25,B,2,彼女の恋愛は,しんどくて、終わらない,字義
2301,35,Q25,B,3,彼女の恋愛は,マグマのようだ。,名詞直喩
2302,48,Q25,A,3,彼女の恋愛は,燃え上がり続け苦しいときもある,その他隠喩
2303,51,Q25,A,1,彼女の恋愛は,燃え上がる,その他隠喩
2304,87,Q25,B,2,彼女の恋愛は,ゲームのように終われない,その他直喩
2305,31,Q25,B,1,彼女の恋愛は,しんどい,字義
2306,7,Q25,A,2,彼女の恋愛は,マグマのようだ,名詞直喩
2307,5,Q25,A,1,彼女の恋愛は,激しい,字義
2308,22,Q25,A,1,彼女の恋愛は,燃えている,その他隠喩
2309,9,Q25,B,3,彼女の恋愛は,息がつまりそうで、諦めず、熱中する,その他隠喩
2310,42,Q25,A,2,彼女の恋愛は,燃え上がり、燃え続ける,その他隠喩
2311,24,Q25,A,2,彼女の恋愛は,燃えている,その他隠喩
2312,52,Q25,B,1,彼女の恋愛は,窒息しそうだ,その他直喩
2313,100,Q25,A,1,彼女の恋愛は,太陽のようだ,名詞直喩
2314,107,Q25,A,3,彼女の恋愛は,燃えて、冷えず、辛い,その他隠喩
2315,77,Q25,A,2,彼女の恋愛は,電源が切れることがない,その他隠喩
2316,86,Q25,B,2,彼女の恋愛は,迷路にはまり、葛藤している,その他隠喩
2317,135,Q25,B,3,彼女の恋愛は,熱を増すばかりだ,その他隠喩
2318,21,Q25,A,1,彼女の恋愛は,一途で一直線,字義
2319,68,Q25,A,1,彼女の恋愛は,燃え上がる炎のようだ。,名詞直喩
2320,49,Q25,B,1,彼女の恋愛は,苦行だ,名詞隠喩
2321,57,Q25,A,1,彼女の恋愛は,烈火だ,名詞隠喩
2322,40,Q25,A,3,彼女の恋愛は,サウナのようだ,名詞直喩
2323,11,Q25,A,2,彼女の恋愛は,やかんのように熱い,その他直喩
2324,88,Q25,B,1,彼女の恋愛は,消して甘くはない,字義
2325,14,Q25,B,1,彼女の恋愛は,にがい,その他隠喩
2326,102,Q25,B,3,彼女の恋愛は,嫉妬と熱情が渦巻いている,その他隠喩
2327,13,Q25,B,2,彼女の恋愛は,いばらの道,名詞隠喩
2328,18,Q25,A,2,彼女の恋愛は,情熱的で、持続する,字義
2329,84,Q25,B,2,彼女の恋愛は,炎のようだ,名詞直喩
2330,73,Q25,A,3,彼女の恋愛は,重苦しい,字義
2331,94,Q25,B,1,彼女の恋愛は,つらい,字義
2332,38,Q25,A,1,彼女の恋愛は,熱烈になる,字義
2333,92,Q25,B,3,彼女の恋愛は,情熱的,字義
2334,25,Q25,B,2,彼女の恋愛は,ツライものだが、諦めない,字義
2335,26,Q25,A,3,彼女の恋愛は,盲目だ,名詞隠喩
2336,112,Q25,B,3,彼女の恋愛は,思いだけが募る,字義
2337,61,Q25,A,3,彼女の恋愛は,熱病のようだ,名詞直喩
2338,99,Q25,A,2,彼女の恋愛は,燃え尽きることはない,その他隠喩
2339,67,Q25,A,1,彼女の恋愛は,燃えている,その他隠喩
2340,64,Q25,A,3,彼女の恋愛は,蒸し風呂だ,名詞隠喩
2341,11,Q26,A,2,彼の憎悪は,邪悪そのものである,名詞隠喩
2342,53,Q26,B,3,彼の憎悪は,地獄のようだ,名詞直喩
2343,38,Q26,A,1,彼の憎悪は,人に影響する,字義
2344,60,Q26,A,2,彼の憎悪は,病気のようだ,名詞直喩
2345,79,Q26,B,1,彼の憎悪は,問題があり恐ろしい,字義
2346,37,Q26,B,1,彼の憎悪は,鬼のようだ,名詞直喩
2347,45,Q26,B,2,彼の憎悪は,人を絶望に陥れる,その他隠喩
2348,94,Q26,B,1,彼の憎悪は,危ない,字義
2349,51,Q26,A,1,彼の憎悪は,人を犯す,その他隠喩
2350,17,Q26,B,2,彼の憎悪は,強く暴力的だ,字義
2351,136,Q26,B,3,彼の憎悪は,鋭利なナイフで相手にプレッシャーを与えている,その他隠喩
2352,108,Q26,B,3,彼の憎悪は,劇薬だ,名詞隠喩
2353,102,Q26,B,3,彼の憎悪は,魔物のように人に入り込み、そして壊していく,その他直喩
2354,92,Q26,B,3,彼の憎悪は,悪魔的,字義
2355,8,Q26,A,2,彼の憎悪は,伝染し、治らない,その他隠喩
2356,16,Q26,B,1,彼の憎悪は,恐ろしい,字義
2357,55,Q26,A,3,彼の憎悪は,凶器だ,名詞隠喩
2358,12,Q26,B,1,彼の憎悪は,無視できない,字義
2359,58,Q26,B,2,彼の憎悪は,危害を与え、周りに損害を与える,字義
2360,3,Q26,B,1,彼の憎悪は,近寄りがたい,字義
2361,88,Q26,B,1,彼の憎悪は,暴力的だ,字義
2362,69,Q26,B,2,彼の憎悪は,嵐だ,名詞隠喩
2363,89,Q26,A,2,彼の憎悪は,病気だ,名詞隠喩
2364,29,Q26,A,1,彼の憎悪は,心を侵食する,その他隠喩
2365,76,Q26,B,3,彼の憎悪は,危なく、他者の心に苦痛を与え、障害を与える,その他隠喩
2366,52,Q26,B,1,彼の憎悪は,爆弾だ,名詞隠喩
2367,82,Q26,A,1,彼の憎悪は,虫歯のようだ,名詞直喩
2368,112,Q26,B,3,彼の憎悪は,危険だ,字義
2369,77,Q26,A,2,彼の憎悪は,人々を傷つけ、ダメージを与え続ける,その他隠喩
2370,84,Q26,B,2,彼の憎悪は,刃物みたいだ,名詞直喩
2371,48,Q26,A,3,彼の憎悪は,人の心をだめにする。辛く危ない,字義
2372,95,Q26,A,3,彼の憎悪は,流行病のようだ,名詞直喩
2373,9,Q26,B,3,彼の憎悪は,恐怖で、人を困らせ、壊す,その他隠喩
2374,40,Q26,A,3,彼の憎悪は,病気のようだ,名詞直喩
2375,91,Q26,B,1,彼の憎悪は,一触即発だ,その他隠喩
2376,2,Q26,B,2,彼の憎悪は,恐ろしい,字義
2377,34,Q26,A,1,彼の憎悪は,人をだめにする。,字義
2378,56,Q26,A,2,彼の憎悪は,どろどろとした塊である,名詞隠喩
2379,87,Q26,B,2,彼の憎悪は,人一倍で、何を起こすか分からない。,字義
2380,101,Q26,B,3,彼の憎悪は,ガンのようだ,名詞直喩
2381,50,Q26,B,3,彼の憎悪は,爆弾のようで、薬物のように、侵していく,その他直喩
2382,26,Q26,A,3,彼の憎悪は,呪いのようだ,名詞直喩
2383,71,Q26,A,2,彼の憎悪は,人の心をさいなむ,字義
2384,97,Q26,A,2,彼の憎悪は,人を崩壊させ、闇へと引きずり込む,その他隠喩
2385,24,Q26,A,2,彼の憎悪は,人に悪い影響を与える,字義
2386,104,Q26,A,1,彼の憎悪は,人に伝播する,字義
2387,103,Q26,A,1,彼の憎悪は,人にダメージを与える,字義
2388,25,Q26,B,2,彼の憎悪は,コロナのようだ,名詞直喩
2389,73,Q26,A,3,彼の憎悪は,ウィルスの様だ,名詞直喩
2390,67,Q26,A,1,彼の憎悪は,人を恐怖に陥れる,字義
2391,66,Q26,B,3,彼の憎悪は,危うく、人を傷つけ、心に及ぶ,その他隠喩
2392,7,Q26,A,2,彼の憎悪は,ウイルスのようだ,名詞直喩
2393,78,Q26,A,1,彼の憎悪は,人を呪い滅ぼす,その他隠喩
2394,5,Q26,A,1,彼の憎悪は,人に悪影響を与える,字義
2395,62,Q26,B,2,彼の憎悪は,陰湿で、周りの人に害を与える,字義
2396,80,Q26,A,3,彼の憎悪は,伝染病の様に侵していく,その他直喩
